Time [s],PL [mbar],TL [C],PC [mbar],TC [C],PR [mbar],TR [C],EX [deg],EY [deg],EZ [deg],QW [-],QX [-],QY [-],QZ [-],MX [microT],MY [microT],MZ [microT],AX [m/s2],AY [m/s2],AZ [m/s2],RX [rad/s],RY [rad/s],RZ [rad/s],CSM,CSA,CSR,CSTOT
140.07, 999.8, 27.42, 999.3, 26.76, 999.8, 27.6, 70.44, 65.875, 53.44, 0.64386, -0.5039062, -0.35315, -0.45477, -53.000, 78.375, 3.875, 8.81, -3.13, 2.45, -0.0011111, 0.0033333, 0.0033333, 0, 0, 0, 0
140.08, 999.8, 27.42, 999.3, 26.76, 999.8, 27.6, 70.44, 65.875, 53.44, 0.64386, -0.5039062, -0.35315, -0.45477, -53.000, 78.375, 3.875, 8.87, -3.32, 2.48, -0.0033333, 0.0022222, 0.0022222, 0, 0, 0, 0
140.09, 999.8, 27.42, 999.2, 26.76, 999.8, 27.6, 70.44, 65.875, 53.44, 0.64386, -0.5039062, -0.35315, -0.45477, -53.000, 78.375, 3.875, 8.89, -3.20, 2.39, -0.0011111, 0.0055556, 0.0033333, 0, 0, 0, 0
140.10, 999.8, 27.42, 999.2, 26.76, 999.8, 27.6, 70.44, 65.875, 53.44, 0.64386, -0.5039062, -0.35315, -0.45477, -52.188, 79.562, 4.688, 8.72, -3.20, 2.36, -0.0022222, 0.0011111, 0.0011111, 0, 0, 0, 0
140.11, 999.8, 27.42, 999.3, 26.76, 999.8, 27.6, 70.44, 65.875, 53.44, 0.64386, -0.5039062, -0.35315, -0.45477, -52.188, 79.562, 4.688, 8.71, -3.10, 2.33, -0.0022222, 0.0000000, 0.0000000, 0, 0, 0, 0
140.12, 999.8, 27.42, 999.2, 26.76, 999.8, 27.6, 70.44, 65.875, 53.44, 0.64386, -0.5039062, -0.35315, -0.45477, -52.188, 79.562, 4.688, 8.88, -3.17, 2.35, 0.0000000, 0.0044444, 0.0044444, 0, 0, 0, 0
140.13, 999.8, 27.42, 999.3, 26.76, 999.8, 27.6, 70.44, 65.875, 53.44, 0.64386, -0.5039062, -0.35315, -0.45477, -52.188, 79.562, 4.688, 8.90, -3.19, 2.27, 0.0022222, 0.0044444, 0.0022222, 0, 0, 0, 0
140.14, 999.8, 27.42, 999.3, 26.76, 999.8, 27.6, 70.44, 65.875, 53.44, 0.64386, -0.5039062, -0.35315, -0.45477, -52.188, 79.562, 4.688, 8.72, -3.29, 2.29, -0.0011111, 0.0005556, 0.0011111, 0, 0, 0, 0
140.15, 999.8, 27.42, 999.2, 26.76, 999.7, 27.6, 70.44, 65.875, 53.44, 0.64386, -0.5039062, -0.35315, -0.45477, -52.188, 78.750, 4.000, 8.82, -3.06, 2.26, -0.0011111, 0.0011111, 0.0011111, 0, 0, 0, 0
140.17, 999.8, 27.42, 999.3, 26.76, 999.8, 27.6, 70.44, 65.875, 53.44, 0.64386, -0.5039062, -0.35315, -0.45477, -52.188, 78.750, 4.000, 8.94, -3.06, 2.29, -0.0011111, 0.0000000, 0.0000000, 0, 0, 0, 0
140.18, 999.8, 27.42, 999.3, 26.76, 999.8, 27.6, 70.44, 65.875, 53.44, 0.64386, -0.5039062, -0.35315, -0.45477, -52.188, 78.750, 4.000, 8.89, -3.33, 2.33, 0.0000000, 0.0004883, 0.0011111, 0, 0, 0, 0
140.19, 999.8, 27.42, 999.3, 26.76, 999.7, 27.6, 70.44, 65.875, 53.44, 0.64386, -0.5039062, -0.35315, -0.45477, -52.188, 78.750, 4.000, 8.96, -3.13, 2.32, 0.0022222, 0.0005556, 0.0011111, 0, 0, 0, 0
140.20, 999.8, 27.42, 999.3, 26.76, 999.8, 27.6, 70.44, 65.875, 53.44, 0.64386, -0.5039062, -0.35315, -0.45477, -52.188, 79.188, 4.688, 9.13, -3.05, 2.34, 0.0011111, 0.0044444, 0.0022222, 0, 0, 0, 0
140.21, 999.8, 27.42, 999.3, 26.76, 999.8, 27.6, 70.44, 65.875, 53.44, 0.64386, -0.5039062, -0.35315, -0.45477, -52.188, 79.188, 4.688, 8.91, -3.19, 2.36, 0.0011111, 0.0044444, 0.0022222, 0, 0, 0, 0
140.22, 999.8, 27.42, 999.2, 26.76, 999.7, 27.6, 70.44, 65.875, 53.44, 0.64386, -0.5039062, -0.35315, -0.45477, -52.188, 79.188, 4.688, 9.01, -3.17, 2.33, 0.0000000, 0.0022222, 0.0044444, 0, 0, 0, 0
140.23, 999.8, 27.42, 999.3, 26.76, 999.7, 27.6, 70.44, 65.875, 53.44, 0.64386, -0.5039062, -0.35315, -0.45477, -52.188, 79.188, 4.688, 9.07, -3.31, 2.30, 0.0022222, -0.0044444, -0.0033333, 0, 0, 0, 0
140.24, 999.8, 27.42, 999.3, 26.76, 999.8, 27.6, 70.44, 65.875, 53.44, 0.64386, -0.5039062, -0.35315, -0.45477, -51.500, 79.875, 4.688, 9.01, -3.17, 2.36, 0.0011111, -0.0011111, -0.0011111, 0, 0, 0, 0
140.25, 999.8, 27.42, 999.3, 26.76, 999.8, 27.6, 70.44, 65.875, 53.44, 0.64386, -0.5039062, -0.35315, -0.45477, -51.500, 79.875, 4.688, 8.94, -3.08, 2.37, 0.0000000, 0.0033333, 0.0033333, 0, 0, 0, 0
140.26, 999.8, 27.42, 999.3, 26.76, 999.7, 27.6, 70.44, 65.875, 53.44, 0.64386, -0.5039062, -0.35315, -0.45477, -51.500, 79.875, 4.688, 8.96, -3.09, 2.31, -0.0011111, 0.0005556, 0.0011111, 0, 0, 0, 0
140.27, 999.8, 27.42, 999.3, 26.76, 999.7, 27.6, 70.44, 65.875, 53.44, 0.64386, -0.5039062, -0.35315, -0.45477, -51.500, 79.875, 4.688, 8.86, -3.39, 2.42, 0.0022222, -0.0044444, -0.0022222, 0, 0, 0, 0
140.28, 999.7, 27.42, 999.3, 26.76, 999.8, 27.6, 70.44, 65.875, 53.44, 0.64386, -0.5039062, -0.35315, -0.45477, -51.500, 79.875, 4.688, 8.85, -3.22, 2.42, -0.0022222, 0.0000000, 0.0000000, 0, 0, 0, 0
140.29, 999.8, 27.42, 999.2, 26.76, 999.7, 27.6, 70.44, 65.875, 53.44, 0.64386, -0.5039062, -0.35315, -0.45477, -51.500, 80.375, 5.500, 8.94, -3.15, 2.45, 0.0000000, -0.0044444, -0.0022222, 0, 0, 0, 0
140.30, 999.8, 27.42, 999.3, 26.76, 999.7, 27.6, 70.44, 65.875, 53.44, 0.64386, -0.5039062, -0.35315, -0.45477, -51.500, 80.375, 5.500, 8.93, -3.36, 2.44, -0.0022222, -0.0004883, -0.0011111, 0, 0, 0, 0
140.31, 999.8, 27.42, 999.3, 26.76, 999.8, 27.6, 70.44, 65.875, 53.44, 0.64386, -0.5039062, -0.35315, -0.45477, -51.500, 80.375, 5.500, 8.62, -3.34, 2.31, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
140.32, 999.8, 27.42, 999.3, 26.76, 999.8, 27.6, 70.44, 65.875, 53.44, 0.64386, -0.5039062, -0.35315, -0.45477, -51.500, 80.375, 5.500, 8.83, -3.27, 2.42, 0.0022222, -0.0019531, -0.0044444, 0, 0, 0, 0
140.33, 999.8, 27.42, 999.2, 26.76, 999.8, 27.6, 70.44, 65.875, 53.44, 0.64386, -0.5039062, -0.35315, -0.45477, -51.500, 80.375, 5.500, 8.90, -3.04, 2.32, 0.0022222, -0.0033333, -0.0066667, 0, 0, 0, 0
140.34, 999.8, 27.42, 999.3, 26.76, 999.8, 27.6, 70.44, 65.875, 53.44, 0.64386, -0.5039062, -0.35315, -0.45477, -50.250, 80.688, 4.250, 8.82, -3.16, 2.40, -0.0011111, -0.0044444, -0.0033333, 0, 0, 0, 0
140.35, 999.8, 27.42, 999.2, 26.76, 999.8, 27.6, 70.44, 65.875, 53.44, 0.64386, -0.5039062, -0.35315, -0.45477, -50.250, 80.688, 4.250, 8.74, -3.17, 2.34, 0.0011111, -0.0022222, -0.0033333, 0, 0, 0, 0
140.36, 999.8, 27.42, 999.3, 26.76, 999.8, 27.6, 70.44, 65.875, 53.44, 0.64386, -0.5039062, -0.35315, -0.45477, -50.250, 80.688, 4.250, 8.89, -3.01, 2.37, 0.0022222, -0.0022222, -0.0044444, 0, 0, 0, 0
140.37, 999.8, 27.42, 999.3, 26.76, 999.7, 27.6, 70.44, 65.875, 53.44, 0.64386, -0.5039062, -0.35315, -0.45477, -50.250, 80.688, 4.250, 8.96, -3.05, 2.30, 0.0011111, -0.0019531, -0.0022222, 0, 0, 0, 0
140.38, 999.8, 27.42, 999.2, 26.76, 999.8, 27.6, 70.44, 65.875, 53.44, 0.64386, -0.5039062, -0.35315, -0.45477, -50.250, 80.688, 4.250, 8.91, -3.28, 2.43, 0.0011111, -0.0022222, -0.0044444, 0, 0, 0, 0
140.40, 999.8, 27.42, 999.3, 26.76, 999.8, 27.6, 70.44, 65.875, 53.44, 0.64386, -0.5039062, -0.35315, -0.45477, -51.062, 80.250, 4.375, 8.90, -3.17, 2.38, 0.0000000, -0.0044444, -0.0022222, 0, 0, 0, 0
140.41, 999.7, 27.42, 999.2, 26.76, 999.8, 27.6, 70.44, 65.875, 53.44, 0.64386, -0.5039062, -0.35315, -0.45477, -51.062, 80.250, 4.375, 9.05, -3.22, 2.35, 0.0022222, -0.0033333, -0.0022222, 0, 0, 0, 0
140.42, 999.8, 27.42, 999.2, 26.76, 999.7, 27.6, 70.44, 65.875, 53.44, 0.64386, -0.5039062, -0.35315, -0.45477, -51.062, 80.250, 4.375, 8.98, -3.14, 2.41, 0.0022222, -0.0005556, -0.0011111, 0, 0, 0, 0
140.42, 999.9, 27.42, 999.3, 26.76, 999.8, 27.6, 70.44, 65.875, 53.44, 0.64386, -0.5039062, -0.35315, -0.45477, -51.062, 80.250, 4.375, 8.86, -3.06, 2.33, -0.0022222, 0.0044444, 0.0033333, 0, 0, 0, 0
140.44, 999.8, 27.42, 999.3, 26.76, 999.8, 27.6, 70.44, 65.875, 53.44, 0.64386, -0.5039062, -0.35315, -0.45477, -51.062, 80.250, 4.375, 8.97, -2.98, 2.30, 0.0022222, 0.0004883, 0.0011111, 0, 0, 0, 0
140.45, 999.8, 27.42, 999.2, 26.76, 999.8, 27.6, 70.44, 65.875, 53.44, 0.64386, -0.5039062, -0.35315, -0.45477, -50.250, 81.062, 4.375, 9.05, -3.00, 2.38, 0.0022222, 0.0044444, 0.0033333, 0, 0, 0, 0
140.46, 999.8, 27.42, 999.2, 26.76, 999.8, 27.6, 70.44, 65.875, 53.44, 0.64386, -0.5039062, -0.35315, -0.45477, -50.250, 81.062, 4.375, 8.79, -3.17, 2.21, -0.0011111, 0.0044444, 0.0033333, 0, 0, 0, 0
140.47, 999.8, 27.42, 999.2, 26.76, 999.8, 27.6, 70.44, 65.875, 53.44, 0.64386, -0.5039062, -0.35315, -0.45477, -50.250, 81.062, 4.375, 8.91, -3.23, 2.35, -0.0022222, 0.0011111, 0.0011111, 0, 0, 0, 0
140.48, 999.8, 27.42, 999.2, 26.76, 999.8, 27.6, 70.44, 65.875, 53.44, 0.64386, -0.5039062, -0.35315, -0.45477, -50.250, 81.062, 4.375, 8.94, -3.19, 2.31, -0.0033333, 0.0044444, 0.0022222, 0, 0, 0, 0
140.49, 999.8, 27.42, 999.2, 26.76, 999.7, 27.6, 70.44, 65.875, 53.44, 0.64386, -0.5039062, -0.35315, -0.45477, -50.250, 81.062, 4.375, 8.82, -3.21, 2.36, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
140.50, 999.8, 27.42, 999.2, 26.76, 999.8, 27.6, 70.44, 65.875, 53.44, 0.64386, -0.5039062, -0.35315, -0.45477, -50.000, 80.688, 4.375, 8.84, -3.16, 2.43, -0.0011111, -0.0055556, -0.0033333, 0, 0, 0, 0
140.51, 999.8, 27.42, 999.3, 26.76, 999.7, 27.6, 70.44, 65.875, 53.44, 0.64386, -0.5039062, -0.35315, -0.45477, -50.000, 80.688, 4.375, 8.98, -3.11, 2.44, -0.0011111, 0.0004883, 0.0011111, 0, 0, 0, 0
140.52, 999.8, 27.42, 999.2, 26.76, 999.7, 27.6, 70.44, 65.875, 53.44, 0.64386, -0.5039062, -0.35315, -0.45477, -50.000, 80.688, 4.375, 8.94, -3.29, 2.40, 0.0000000, -0.0011111, -0.0011111, 0, 0, 0, 0
140.53, 999.8, 27.42, 999.3, 26.76, 999.8, 27.6, 70.44, 65.875, 53.44, 0.64386, -0.5039062, -0.35315, -0.45477, -50.000, 80.688, 4.375, 8.93, -3.28, 2.53, 0.0000000, 0.0011111, 0.0011111, 0, 0, 0, 0
140.54, 999.8, 27.42, 999.3, 26.76, 999.7, 27.6, 70.44, 65.875, 53.44, 0.64386, -0.5039062, -0.35315, -0.45477, -50.000, 80.688, 4.375, 8.87, -3.04, 2.41, 0.0000000, 0.0022222, 0.0044444, 0, 0, 0, 0
140.55, 999.8, 27.42, 999.2, 26.76, 999.8, 27.6, 70.44, 65.875, 53.44, 0.64386, -0.5039062, -0.35315, -0.45477, -49.562, 81.375, 5.875, 8.89, -2.87, 2.35, 0.0011111, 0.0055556, 0.0022222, 0, 0, 0, 0
140.56, 999.8, 27.42, 999.3, 26.76, 999.8, 27.6, 70.44, 65.875, 53.44, 0.64386, -0.5039062, -0.35315, -0.45477, -49.562, 81.375, 5.875, 8.97, -2.75, 2.37, -0.0011111, 0.0177778, 0.0100000, 0, 0, 0, 0
140.57, 999.8, 27.42, 999.3, 26.76, 999.8, 27.6, 70.44, 65.875, 53.44, 0.64386, -0.5039062, -0.35315, -0.45471, -49.562, 81.375, 5.875, 8.79, -3.19, 2.21, -0.0011111, 0.0088889, 0.0111111, 0, 0, 0, 0
140.58, 999.8, 27.42, 999.3, 26.76, 999.8, 27.6, 70.44, 65.875, 53.44, 0.64386, -0.5039062, -0.35315, -0.45471, -49.562, 81.375, 5.875, 8.94, -3.05, 2.25, 0.0033333, 0.0022222, 0.0077778, 0, 0, 0, 0
140.59, 999.8, 27.42, 999.3, 26.76, 999.8, 27.6, 70.44, 65.875, 53.44, 0.64386, -0.5039062, -0.35315, -0.45471, -48.750, 81.375, 4.688, 8.88, -3.06, 2.31, 0.0022222, 0.0019531, 0.0077778, 0, 0, 0, 0
140.60, 999.8, 27.42, 999.3, 26.76, 999.8, 27.6, 70.44, 65.875, 53.44, 0.64392, -0.5039673, -0.35309, -0.45465, -48.750, 81.375, 4.688, 8.75, -3.10, 2.17, 0.0022222, 0.0177778, 0.0111111, 0, 0, 0, 0
140.61, 999.8, 27.42, 999.3, 26.76, 999.8, 27.6, 70.44, 65.875, 53.44, 0.64392, -0.5039673, -0.35309, -0.45465, -48.750, 81.375, 4.688, 8.91, -3.00, 2.22, 0.0033333, 0.0177778, 0.0088889, 0, 0, 0, 0
140.62, 999.8, 27.42, 999.3, 26.76, 999.8, 27.6, 70.44, 65.875, 53.44, 0.64392, -0.5039673, -0.35309, -0.45465, -48.750, 81.375, 4.688, 8.99, -3.16, 2.26, 0.0022222, 0.0177778, 0.0100000, 0, 0, 0, 0
140.63, 999.8, 27.42, 999.3, 26.76, 999.7, 27.6, 70.44, 65.875, 53.44, 0.64392, -0.5039673, -0.35309, -0.45465, -48.750, 81.375, 4.688, 8.87, -3.18, 2.39, 0.0044444, 0.0044444, 0.0077778, 0, 0, 0, 0
140.64, 999.8, 27.42, 999.2, 26.76, 999.8, 27.6, 70.44, 65.875, 53.50, 0.64392, -0.5039673, -0.35309, -0.45465, -48.062, 82.562, 4.688, 8.88, -3.10, 2.28, 0.0055556, 0.0266667, 0.0111111, 0, 0, 0, 0
140.65, 999.8, 27.42, 999.3, 26.76, 999.8, 27.6, 70.44, 65.875, 53.50, 0.64392, -0.5039673, -0.35309, -0.45465, -48.062, 82.562, 4.688, 9.05, -3.17, 2.36, 0.0066667, 0.0044444, 0.0055556, 0, 0, 0, 0
140.66, 999.8, 27.42, 999.3, 26.76, 999.8, 27.6, 70.44, 65.875, 53.50, 0.64392, -0.5039673, -0.35309, -0.45465, -48.062, 82.562, 4.688, 8.98, -3.19, 2.39, 0.0044444, 0.0022222, 0.0055556, 0, 0, 0, 0
140.67, 999.8, 27.42, 999.3, 26.76, 999.8, 27.6, 70.44, 65.875, 53.50, 0.64392, -0.5039673, -0.35309, -0.45465, -48.062, 82.562, 4.688, 8.98, -3.14, 2.44, 0.0044444, 0.0055556, 0.0066667, 0, 0, 0, 0
140.68, 999.8, 27.42, 999.3, 26.76, 999.8, 27.6, 70.44, 65.875, 53.50, 0.64392, -0.5039673, -0.35309, -0.45465, -48.062, 82.562, 4.688, 9.13, -3.25, 2.46, 0.0033333, 0.0133333, 0.0088889, 0, 0, 0, 0
140.69, 999.8, 27.42, 999.3, 26.76, 999.8, 27.6, 70.44, 65.875, 53.50, 0.64392, -0.5039673, -0.35309, -0.45465, -47.250, 82.562, 4.688, 9.19, -3.26, 2.54, 0.0044444, 0.0177778, 0.0100000, 0, 0, 0, 0
140.70, 999.8, 27.42, 999.2, 26.76, 999.7, 27.6, 70.44, 65.875, 53.50, 0.64398, -0.5040283, -0.35303, -0.45459, -47.250, 82.562, 4.688, 8.74, -3.58, 2.38, 0.0000000, 0.0133333, 0.0144444, 0, 0, 0, 0
140.71, 999.8, 27.42, 999.3, 26.76, 999.8, 27.6, 70.44, 65.875, 53.50, 0.64398, -0.5040283, -0.35303, -0.45459, -47.250, 82.562, 4.688, 9.03, -3.56, 2.52, -0.0022222, 0.0044444, 0.0077778, 0, 0, 0, 0
140.72, 999.8, 27.42, 999.3, 26.76, 999.8, 27.6, 70.44, 65.875, 53.50, 0.64398, -0.5040283, -0.35303, -0.45459, -47.250, 82.562, 4.688, 9.01, -3.17, 2.44, -0.0011111, 0.0088889, 0.0088889, 0, 0, 0, 0
140.74, 999.8, 27.42, 999.3, 26.76, 999.8, 27.6, 70.44, 65.875, 53.50, 0.64398, -0.5040283, -0.35303, -0.45459, -47.250, 82.562, 4.688, 9.03, -3.20, 2.51, -0.0022222, 0.0177778, 0.0100000, 0, 0, 0, 0
140.74, 999.9, 27.42, 999.2, 26.76, 999.8, 27.6, 70.38, 65.875, 53.50, 0.64398, -0.5040283, -0.35303, -0.45459, -47.000, 82.562, 5.062, 8.78, -3.06, 2.32, -0.0033333, 0.0311111, 0.0111111, 0, 0, 0, 0
140.76, 999.8, 27.42, 999.3, 26.76, 999.7, 27.6, 70.38, 65.875, 53.50, 0.64398, -0.5040283, -0.35303, -0.45459, -47.000, 82.562, 5.062, 8.83, -3.05, 2.33, 0.0022222, 0.0066667, 0.0077778, 0, 0, 0, 0
140.77, 999.8, 27.42, 999.3, 26.76, 999.8, 27.6, 70.38, 65.875, 53.50, 0.64398, -0.5040283, -0.35303, -0.45459, -47.000, 82.562, 5.062, 8.96, -3.16, 2.34, 0.0011111, 0.0011111, 0.0011111, 0, 0, 0, 0
140.78, 999.8, 27.42, 999.3, 26.76, 999.7, 27.6, 70.38, 65.875, 53.50, 0.64398, -0.5040283, -0.35303, -0.45459, -47.000, 82.562, 5.062, 8.69, -3.71, 2.30, -0.0022222, 0.0044444, 0.0022222, 0, 0, 0, 0
140.79, 999.8, 27.42, 999.3, 26.76, 999.8, 27.6, 70.38, 65.875, 53.50, 0.64398, -0.5040283, -0.35303, -0.45459, -47.000, 82.562, 5.062, 8.69, -3.47, 2.18, -0.0011111, -0.0055556, -0.0033333, 0, 0, 0, 0
140.80, 999.8, 27.42, 999.3, 26.76, 999.8, 27.6, 70.44, 65.875, 53.50, 0.64398, -0.5040283, -0.35303, -0.45459, -45.750, 82.188, 5.500, 8.94, -3.23, 2.34, 0.0033333, -0.0177778, -0.0111111, 0, 0, 0, 0
140.81, 999.8, 27.42, 999.2, 26.76, 999.7, 27.6, 70.44, 65.875, 53.50, 0.64398, -0.5040283, -0.35303, -0.45459, -45.750, 82.188, 5.500, 9.06, -3.18, 2.44, 0.0000000, -0.0222222, -0.0088889, 0, 0, 0, 0
140.82, 999.8, 27.42, 999.3, 26.76, 999.8, 27.6, 70.44, 65.875, 53.50, 0.64392, -0.5039673, -0.35309, -0.45465, -45.750, 82.188, 5.500, 8.75, -3.48, 2.29, 0.0033333, -0.0177778, -0.0122222, 0, 0, 0, 0
140.83, 999.8, 27.42, 999.3, 26.76, 999.8, 27.6, 70.44, 65.875, 53.44, 0.64392, -0.5039673, -0.35309, -0.45465, -45.750, 82.188, 5.500, 8.87, -3.17, 2.22, 0.0022222, -0.0133333, -0.0122222, 0, 0, 0, 0
140.84, 999.9, 27.42, 999.2, 26.76, 999.8, 27.6, 70.44, 65.875, 53.44, 0.64392, -0.5039673, -0.35309, -0.45465, -45.750, 82.188, 5.500, 9.14, -3.07, 2.42, -0.0011111, -0.0044444, -0.0055556, 0, 0, 0, 0
140.85, 999.8, 27.42, 999.3, 26.76, 999.8, 27.6, 70.44, 65.875, 53.44, 0.64392, -0.5039673, -0.35309, -0.45465, -46.562, 82.562, 5.500, 8.88, -3.02, 2.28, 0.0011111, -0.0033333, -0.0055556, 0, 0, 0, 0
140.86, 999.9, 27.42, 999.3, 26.76, 999.7, 27.6, 70.44, 65.875, 53.44, 0.64392, -0.5039673, -0.35309, -0.45465, -46.562, 82.562, 5.500, 9.06, -3.04, 2.36, -0.0022222, 0.0008333, 0.0011111, 0, 0, 0, 0
140.87, 999.8, 27.42, 999.3, 26.76, 999.8, 27.6, 70.44, 65.875, 53.44, 0.64392, -0.5039673, -0.35309, -0.45465, -46.562, 82.562, 5.500, 9.06, -3.08, 2.38, 0.0000000, 0.0044444, 0.0033333, 0, 0, 0, 0
140.88, 999.8, 27.42, 999.3, 26.76, 999.8, 27.6, 70.44, 65.875, 53.44, 0.64392, -0.5039673, -0.35309, -0.45465, -46.562, 82.562, 5.500, 8.90, -3.06, 2.37, -0.0022222, -0.0005556, -0.0011111, 0, 0, 0, 0
140.89, 999.8, 27.41, 999.3, 26.76, 999.8, 27.6, 70.44, 65.875, 53.44, 0.64392, -0.5039673, -0.35309, -0.45465, -45.750, 83.375, 5.500, 8.99, -3.06, 2.41, 0.0011111, 0.0013889, 0.0011111, 0, 0, 0, 0
140.90, 999.9, 27.41, 999.3, 26.76, 999.8, 27.6, 70.44, 65.875, 53.44, 0.64392, -0.5039673, -0.35309, -0.45465, -45.750, 83.375, 5.500, 9.04, -3.04, 2.35, -0.0022222, 0.0033333, 0.0022222, 0, 0, 0, 0
140.91, 999.9, 27.41, 999.3, 26.76, 999.8, 27.6, 70.44, 65.875, 53.44, 0.64392, -0.5039673, -0.35309, -0.45465, -45.750, 83.375, 5.500, 9.02, -3.36, 2.39, -0.0033333, 0.0022222, 0.0033333, 0, 0, 0, 0
140.92, 999.8, 27.41, 999.4, 26.76, 999.9, 27.6, 70.44, 65.875, 53.44, 0.64392, -0.5039673, -0.35309, -0.45465, -45.750, 83.375, 5.500, 8.85, -3.23, 2.40, 0.0011111, -0.0044444, -0.0044444, 0, 0, 0, 0
140.93, 999.8, 27.41, 999.3, 26.76, 999.8, 27.6, 70.44, 65.875, 53.44, 0.64392, -0.5039673, -0.35309, -0.45465, -45.750, 83.375, 5.500, 9.04, -2.95, 2.46, 0.0011111, -0.0033333, -0.0055556, 0, 0, 0, 0
140.94, 999.8, 27.41, 999.3, 26.76, 999.8, 27.6, 70.44, 65.875, 53.44, 0.64392, -0.5039673, -0.35309, -0.45465, -45.062, 83.250, 5.062, 9.04, -3.06, 2.45, -0.0011111, -0.0022222, -0.0033333, 0, 0, 0, 0
140.95, 999.8, 27.41, 999.3, 26.76, 999.9, 27.6, 70.44, 65.875, 53.44, 0.64392, -0.5039673, -0.35309, -0.45465, -45.062, 83.250, 5.062, 8.80, -3.27, 2.47, 0.0000000, -0.0022222, -0.0033333, 0, 0, 0, 0
140.96, 999.7, 27.41, 999.3, 26.76, 999.8, 27.6, 70.44, 65.875, 53.44, 0.64392, -0.5039673, -0.35309, -0.45465, -45.062, 83.250, 5.062, 8.87, -3.03, 2.44, -0.0011111, -0.0044444, -0.0055556, 0, 0, 0, 0
140.97, 999.8, 27.41, 999.3, 26.76, 999.8, 27.6, 70.44, 65.875, 53.44, 0.64392, -0.5039673, -0.35309, -0.45465, -45.062, 83.250, 5.062, 8.96, -3.15, 2.44, 0.0022222, -0.0008333, -0.0011111, 0, 0, 0, 0
140.98, 999.8, 27.41, 999.3, 26.76, 999.7, 27.6, 70.44, 65.875, 53.44, 0.64392, -0.5039673, -0.35309, -0.45465, -45.062, 83.250, 5.062, 8.89, -3.19, 2.37, -0.0033333, 0.0011111, 0.0011111, 0, 0, 0, 0
140.99, 999.8, 27.41, 999.3, 26.76, 999.8, 27.6, 70.44, 65.875, 53.44, 0.64392, -0.5039673, -0.35309, -0.45465, -44.688, 82.875, 5.500, 8.84, -3.38, 2.36, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
141.00, 999.8, 27.41, 999.3, 26.76, 999.8, 27.6, 70.44, 65.875, 53.44, 0.64392, -0.5039673, -0.35309, -0.45465, -44.688, 82.875, 5.500, 8.96, -3.41, 2.37, 0.0000000, 0.0022222, 0.0044444, 0, 0, 0, 0
141.02, 999.8, 27.41, 999.3, 26.76, 999.8, 27.6, 70.44, 65.875, 53.44, 0.64392, -0.5039673, -0.35309, -0.45465, -44.688, 82.875, 5.500, 8.91, -3.22, 2.14, 0.0011111, 0.0066667, 0.0044444, 0, 0, 0, 0
141.03, 999.8, 27.41, 999.3, 26.76, 999.8, 27.6, 70.44, 65.875, 53.44, 0.64392, -0.5039673, -0.35309, -0.45465, -44.688, 82.875, 5.500, 8.95, -3.14, 2.29, -0.0011111, 0.0019531, 0.0044444, 0, 0, 0, 0
141.04, 999.8, 27.41, 999.3, 26.76, 999.8, 27.6, 70.44, 65.875, 53.44, 0.64392, -0.5039673, -0.35309, -0.45465, -44.000, 83.688, 5.500, 8.93, -3.27, 2.23, -0.0011111, 0.0044444, 0.0033333, 0, 0, 0, 0
141.05, 999.8, 27.41, 999.3, 26.76, 999.8, 27.6, 70.44, 65.875, 53.44, 0.64392, -0.5039673, -0.35309, -0.45465, -44.000, 83.688, 5.500, 8.95, -3.30, 2.29, 0.0011111, -0.0055556, -0.0044444, 0, 0, 0, 0
141.06, 999.8, 27.41, 999.3, 26.76, 999.8, 27.6, 70.44, 65.875, 53.44, 0.64392, -0.5039673, -0.35309, -0.45465, -44.000, 83.688, 5.500, 8.88, -3.16, 2.33, 0.0022222, -0.0055556, -0.0044444, 0, 0, 0, 0
141.07, 999.8, 27.41, 999.3, 26.76, 999.8, 27.6, 70.44, 65.875, 53.44, 0.64392, -0.5039673, -0.35309, -0.45465, -44.000, 83.688, 5.500, 8.84, -3.17, 2.29, 0.0022222, -0.0011111, -0.0011111, 0, 0, 0, 0
141.08, 999.8, 27.41, 999.3, 26.76, 999.8, 27.6, 70.44, 65.875, 53.44, 0.64386, -0.5039673, -0.35315, -0.45471, -44.000, 83.688, 5.500, 8.91, -2.82, 2.23, 0.0033333, -0.0133333, -0.0111111, 0, 0, 0, 0
141.09, 999.8, 27.41, 999.3, 26.76, 999.8, 27.6, 70.44, 65.875, 53.44, 0.64386, -0.5039673, -0.35315, -0.45471, -44.000, 83.250, 6.688, 9.12, -3.03, 2.49, 0.0022222, -0.0266667, -0.0100000, 0, 0, 0, 0
141.10, 999.8, 27.41, 999.3, 26.76, 999.8, 27.6, 70.44, 65.875, 53.44, 0.64386, -0.5039673, -0.35315, -0.45471, -44.000, 83.250, 6.688, 8.75, -3.38, 2.23, 0.0011111, -0.0044444, -0.0033333, 0, 0, 0, 0
